horizon,feature_name,display_name,raw_column,feature_group,lag,feature_kind,mean_abs_shap
12,completed_non_admitted_missing__lag_02,completed_non_admitted_missing,completed_non_admitted_missing,completed-pathway features,2,raw_encoder_feature,8.090735530636056
12,reported_net_inflow_missing__lag_00,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,0,raw_encoder_feature,8.049091728652877
12,reported_net_inflow_lag6_missing__lag_02,reported_net_inflow_lag6_missing,reported_net_inflow_lag6_missing,referral or new RTT-period features,2,raw_encoder_feature,7.922745735083763
12,net_inflow__lag_01,net_inflow,net_inflow,referral or new RTT-period features,1,raw_encoder_feature,7.8021165954956295
12,unreported_removals_lag6_missing__lag_02,unreported_removals_lag6_missing,unreported_removals_lag6_missing,unreported-removal features,2,raw_encoder_feature,7.722248691722538
12,opening_waiting_list__lag_02,opening_waiting_list,opening_waiting_list,waiting-list lags,2,raw_encoder_feature,7.687146097347261
12,completed_total_missing__lag_00,completed_total_missing,completed_total_missing,completed-pathway features,0,raw_encoder_feature,7.344492186140846
12,completed_total_lag6_missing__lag_00,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,0,raw_encoder_feature,7.319738427481057
12,incomplete_total__lag_01,incomplete_total,incomplete_total,waiting-list lags,1,raw_encoder_feature,7.025327898972937
12,calendar_month_sin__lag_00,calendar_month_sin,month_sin,calendar features,0,raw_encoder_feature,6.955385524037483
12,new_rtt_periods_lag3_missing__lag_00,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,0,raw_encoder_feature,6.543209897409229
12,new_rtt_periods_missing__lag_02,new_rtt_periods_missing,new_rtt_periods_missing,referral or new RTT-period features,2,raw_encoder_feature,6.383153196385936
12,reported_net_inflow_lag6__lag_02,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,2,raw_encoder_feature,6.273457661855972
12,waiting_list_with_dta_imputed__lag_02,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,2,raw_encoder_feature,6.217213147830116
12,new_rtt_periods_lag1_missing__lag_01,new_rtt_periods_lag1_missing,new_rtt_periods_lag1_missing,referral or new RTT-period features,1,raw_encoder_feature,6.184874373137598
12,time_index__lag_02,time_index,time_idx,calendar features,2,raw_encoder_feature,6.0967563702751875
12,opening_waiting_list_missing__lag_02,opening_waiting_list_missing,opening_waiting_list_missing,waiting-list lags,2,raw_encoder_feature,6.059077349958653
12,unreported_removals_lag3__lag_02,unreported_removals_lag3,unreported_removals_lag3,unreported-removal features,2,raw_encoder_feature,6.0439666254972995
12,completed_total_lag3_missing__lag_02,completed_total_lag3_missing,completed_total_lag3_missing,completed-pathway features,2,raw_encoder_feature,5.868303408225058
12,total_waiting__lag_02,total_waiting,waiting_list,waiting-list lags,2,raw_encoder_feature,5.714152186370347
12,completed_non_admitted_missing__lag_01,completed_non_admitted_missing,completed_non_admitted_missing,completed-pathway features,1,raw_encoder_feature,5.708106829580484
12,reported_net_inflow_lag3__lag_02,reported_net_inflow_lag3,reported_net_inflow_lag3,referral or new RTT-period features,2,raw_encoder_feature,5.632648230905037
12,completed_admitted__lag_02,completed_admitted,completed_admitted,completed-pathway features,2,raw_encoder_feature,5.600575519076249
12,completed_admitted_missing__lag_00,completed_admitted_missing,completed_admitted_missing,completed-pathway features,0,raw_encoder_feature,5.510529660316663
12,calendar_month_cos__lag_01,calendar_month_cos,month_cos,calendar features,1,raw_encoder_feature,5.504247576821765
12,reported_net_inflow_missing__lag_02,reported_net_inflow_missing,reported_net_inflow_missing,referral or new RTT-period features,2,raw_encoder_feature,5.423987651519835
12,completed_total_lag1__lag_00,completed_total_lag1,completed_total_lag1,completed-pathway features,0,raw_encoder_feature,5.373000282478406
12,completed_admitted_missing__lag_01,completed_admitted_missing,completed_admitted_missing,completed-pathway features,1,raw_encoder_feature,5.356108472987968
12,reported_net_inflow_lag1__lag_01,reported_net_inflow_lag1,reported_net_inflow_lag1,referral or new RTT-period features,1,raw_encoder_feature,5.151590703444766
12,completed_total_missing__lag_01,completed_total_missing,completed_total_missing,completed-pathway features,1,raw_encoder_feature,5.019236721985931
12,completed_total_lag1__lag_02,completed_total_lag1,completed_total_lag1,completed-pathway features,2,raw_encoder_feature,5.014683421801224
12,completed_admitted__lag_01,completed_admitted,completed_admitted,completed-pathway features,1,raw_encoder_feature,4.922469831374826
12,reported_net_inflow_lag3_missing__lag_02,reported_net_inflow_lag3_missing,reported_net_inflow_lag3_missing,referral or new RTT-period features,2,raw_encoder_feature,4.832387578330199
12,new_rtt_periods_lag3_missing__lag_02,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,2,raw_encoder_feature,4.6845289521325375
12,waiting_list_imputed__lag_01,waiting_list_imputed,waiting_list_imputed,waiting-list lags,1,raw_encoder_feature,4.584900164463598
12,reported_net_inflow__lag_01,reported_net_inflow,reported_net_inflow,referral or new RTT-period features,1,raw_encoder_feature,4.455332482531376
12,completed_total_lag6__lag_01,completed_total_lag6,completed_total_lag6,completed-pathway features,1,raw_encoder_feature,4.400380682233671
12,unreported_removals_lag6__lag_01,unreported_removals_lag6,unreported_removals_lag6,unreported-removal features,1,raw_encoder_feature,4.136516365227737
12,closing_waiting_list__lag_01,closing_waiting_list,closing_waiting_list,waiting-list lags,1,raw_encoder_feature,3.856138314110034
12,completed_total_missing__lag_02,completed_total_missing,completed_total_missing,completed-pathway features,2,raw_encoder_feature,3.7809001024213647
12,waiting_list_with_dta__lag_01,waiting_list_with_dta,waiting_list_with_dta,waiting-list lags,1,raw_encoder_feature,3.778679704554852
12,total_waiting__lag_01,total_waiting,waiting_list,waiting-list lags,1,raw_encoder_feature,3.6323885822790203
12,new_rtt_periods_lag6_missing__lag_00,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,0,raw_encoder_feature,3.6185233662820493
12,completed_non_admitted__lag_02,completed_non_admitted,completed_non_admitted,completed-pathway features,2,raw_encoder_feature,3.335387522660939
12,completed_total_lag1_missing__lag_01,completed_total_lag1_missing,completed_total_lag1_missing,completed-pathway features,1,raw_encoder_feature,3.1382252522301433
12,new_rtt_periods_missing__lag_01,new_rtt_periods_missing,new_rtt_periods_missing,referral or new RTT-period features,1,raw_encoder_feature,3.069136326311137
12,calendar_month_cos__lag_00,calendar_month_cos,month_cos,calendar features,0,raw_encoder_feature,3.053121719109131
12,unreported_removals_lag1_missing__lag_01,unreported_removals_lag1_missing,unreported_removals_lag1_missing,unreported-removal features,1,raw_encoder_feature,3.03132329547856
12,calendar_month_cos__lag_02,calendar_month_cos,month_cos,calendar features,2,raw_encoder_feature,2.9717575498563145
12,waiting_list_with_dta__lag_02,waiting_list_with_dta,waiting_list_with_dta,waiting-list lags,2,raw_encoder_feature,2.887674119347553
12,new_rtt_periods_lag6_missing__lag_02,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,2,raw_encoder_feature,2.856344036248452
12,calendar_month_sin__lag_02,calendar_month_sin,month_sin,calendar features,2,raw_encoder_feature,2.742113926561718
12,net_inflow__lag_02,net_inflow,net_inflow,referral or new RTT-period features,2,raw_encoder_feature,2.7379874820734127
12,new_rtt_periods_lag1__lag_01,new_rtt_periods_lag1,new_rtt_periods_lag1,referral or new RTT-period features,1,raw_encoder_feature,2.3708020549237734
12,total_completed_pathways__lag_02,total_completed_pathways,completed_total,completed-pathway features,2,raw_encoder_feature,2.2904511715333866
12,reported_net_inflow_lag6__lag_00,reported_net_inflow_lag6,reported_net_inflow_lag6,referral or new RTT-period features,0,raw_encoder_feature,2.200333285726083
12,new_rtt_periods_lag1_missing__lag_02,new_rtt_periods_lag1_missing,new_rtt_periods_lag1_missing,referral or new RTT-period features,2,raw_encoder_feature,2.1695257811893285
12,reported_net_inflow_lag1_missing__lag_02,reported_net_inflow_lag1_missing,reported_net_inflow_lag1_missing,referral or new RTT-period features,2,raw_encoder_feature,1.7873830274118157
12,unreported_removals__lag_01,unreported_removals,unreported_removals,unreported-removal features,1,raw_encoder_feature,1.6419250621905113
12,new_rtt_periods_lag3__lag_01,new_rtt_periods_lag3,new_rtt_periods_lag3,referral or new RTT-period features,1,raw_encoder_feature,1.6288369028267438
12,completed_total_lag1__lag_01,completed_total_lag1,completed_total_lag1,completed-pathway features,1,raw_encoder_feature,1.4596018536976378
12,opening_waiting_list_missing__lag_01,opening_waiting_list_missing,opening_waiting_list_missing,waiting-list lags,1,raw_encoder_feature,1.4431885037476981
12,completed_total_lag3_missing__lag_00,completed_total_lag3_missing,completed_total_lag3_missing,completed-pathway features,0,raw_encoder_feature,1.322573175416328
12,new_rtt_periods_lag6_missing__lag_01,new_rtt_periods_lag6_missing,new_rtt_periods_lag6_missing,referral or new RTT-period features,1,raw_encoder_feature,1.0514639719594336
12,closing_waiting_list_missing__lag_02,closing_waiting_list_missing,closing_waiting_list_missing,waiting-list lags,2,raw_encoder_feature,0.0
12,completed_admitted__lag_00,completed_admitted,completed_admitted,completed-pathway features,0,raw_encoder_feature,0.0
12,completed_admitted_imputed__lag_00,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,0,raw_encoder_feature,0.0
12,completed_admitted_imputed__lag_01,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,1,raw_encoder_feature,0.0
12,completed_admitted_imputed__lag_02,completed_admitted_imputed,completed_admitted_imputed,completed-pathway features,2,raw_encoder_feature,0.0
12,completed_non_admitted_imputed__lag_00,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,0,raw_encoder_feature,0.0
12,completed_non_admitted_imputed__lag_01,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,1,raw_encoder_feature,0.0
12,completed_non_admitted_imputed__lag_02,completed_non_admitted_imputed,completed_non_admitted_imputed,completed-pathway features,2,raw_encoder_feature,0.0
12,completed_total_lag6_missing__lag_02,completed_total_lag6_missing,completed_total_lag6_missing,completed-pathway features,2,raw_encoder_feature,0.0
12,incomplete_decision_to_admit__lag_01,incomplete_decision_to_admit,incomplete_decision_to_admit,waiting-list lags,1,raw_encoder_feature,0.0
12,new_rtt_periods_imputed__lag_00,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,0,raw_encoder_feature,0.0
12,new_rtt_periods_imputed__lag_01,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,1,raw_encoder_feature,0.0
12,new_rtt_periods_imputed__lag_02,new_rtt_periods_imputed,new_rtt_periods_imputed,referral or new RTT-period features,2,raw_encoder_feature,0.0
12,new_rtt_periods_lag3_missing__lag_01,new_rtt_periods_lag3_missing,new_rtt_periods_lag3_missing,referral or new RTT-period features,1,raw_encoder_feature,0.0
12,new_rtt_periods_lag6__lag_01,new_rtt_periods_lag6,new_rtt_periods_lag6,referral or new RTT-period features,1,raw_encoder_feature,0.0
12,unreported_removals_lag1__lag_02,unreported_removals_lag1,unreported_removals_lag1,unreported-removal features,2,raw_encoder_feature,0.0
12,waiting_list_with_dta_imputed__lag_00,waiting_list_with_dta_imputed,waiting_list_with_dta_imputed,waiting-list lags,0,raw_encoder_feature,0.0
