scenario,trust_code,trust_name,specialty_code,specialty_name,baseline_predicted_backlog,sessions_allocated,simulated_completed_pathways,remaining_backlog,allocation_cost,percent_reduction,solver_status,sessions_used,unused_sessions,baseline_predicted_backlog_national,remaining_backlog_national,simulated_completed_pathways_national
median_p50,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,5457.39404296875,0,0.0,5457.394,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,1384.0498046875,0,0.0,1384.0498,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,228.85682678222656,0,0.0,228.85683,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,567.3810424804688,0,0.0,567.38104,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,1214.2655029296875,0,0.0,1214.2655,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,150,Neurosurgical Service,165.75706481933594,0,0.0,165.75706,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,1598.9139404296875,0,0.0,1598.9139,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,1722.852294921875,0,0.0,1722.8523,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,1110.0338134765625,0,0.0,1110.0338,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,502,Gynaecology Service,344.95318603515625,0,0.0,344.95319,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,106.12991333007812,0,0.0,106.12991,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,160,Plastic Surgery Service,265.21044921875,0,0.0,265.21045,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",101,Urology Service,26.664161682128906,0,0.0,26.664162,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,140,Oral Surgery Service,415.20660400390625,0,0.0,415.2066,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,160,Plastic Surgery Service,7.273041725158691,0,0.0,7.2730417,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,403.078369140625,0,0.0,403.07837,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,110,Trauma and Orthopaedic Service,2428.807861328125,0,0.0,2428.8079,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,101,Urology Service,1024.1324462890625,0,0.0,1024.1324,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,100,General Surgery Service,2001.9052734375,0,0.0,2001.9053,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,100,General Surgery Service,12.182394981384277,0,0.0,12.182395,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,502,Gynaecology Service,876.842529296875,0,0.0,876.84253,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,2505.79248046875,0,0.0,2505.7925,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN4,TYNESIDE SURGICAL SERVICES LTD,160,Plastic Surgery Service,147.5640411376953,0,0.0,147.56404,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN4,TYNESIDE SURGICAL SERVICES LTD,502,Gynaecology Service,15.402629852294922,0,0.0,15.40263,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,502,Gynaecology Service,556.0713500976562,0,0.0,556.07135,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,140,Oral Surgery Service,730.423828125,0,0.0,730.42383,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN5,MANCHESTER SURGICAL SERVICES LTD,100,General Surgery Service,77.84306335449219,0,0.0,77.843063,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,2460.780029296875,0,0.0,2460.78,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,4494.56103515625,0,0.0,4494.561,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,101,Urology Service,1254.1719970703125,0,0.0,1254.172,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,100,General Surgery Service,3309.377197265625,0,0.0,3309.3772,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN4,TYNESIDE SURGICAL SERVICES LTD,110,Trauma and Orthopaedic Service,236.31253051757812,0,0.0,236.31253,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN4,TYNESIDE SURGICAL SERVICES LTD,101,Urology Service,19.562435150146484,0,0.0,19.562435,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,140,Oral Surgery Service,461.39666748046875,0,0.0,461.39667,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,502,Gynaecology Service,628.7281494140625,0,0.0,628.72815,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NFH,SOMERSET SURGICAL SERVICES HQ,160,Plastic Surgery Service,106.60173034667969,0,0.0,106.60173,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,101,Urology Service,20.70458984375,0,0.0,20.70459,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,120,Ear Nose and Throat Service,895.4960327148438,0,0.0,895.49603,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,110,Trauma and Orthopaedic Service,2793.140625,0,0.0,2793.1406,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,101,Urology Service,806.447998046875,0,0.0,806.448,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,100,General Surgery Service,1002.994384765625,0,0.0,1002.9944,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NLX,SIRONA CARE & HEALTH,110,Trauma and Orthopaedic Service,231.8424835205078,0,0.0,231.84248,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,150,Neurosurgical Service,721.2344360351562,0,0.0,721.23444,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,110,Trauma and Orthopaedic Service,2721.94580078125,0,0.0,2721.9458,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,101,Urology Service,621.8173217773438,0,0.0,621.81732,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,100,General Surgery Service,2121.00390625,0,0.0,2121.0039,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,502,Gynaecology Service,1252.782470703125,0,0.0,1252.7825,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,170,Cardiothoracic Surgery Service,105.87872314453125,0,0.0,105.87872,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,160,Plastic Surgery Service,1995.38427734375,0,0.0,1995.3843,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,502,Gynaecology Service,674.6244506835938,0,0.0,674.62445,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,140,Oral Surgery Service,173.16567993164062,0,0.0,173.16568,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN5,MANCHESTER SURGICAL SERVICES LTD,110,Trauma and Orthopaedic Service,41.63361740112305,0,0.0,41.633617,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,844.9223022460938,0,0.0,844.9223,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,110,Trauma and Orthopaedic Service,96.72464752197266,0,0.0,96.724648,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,150,Neurosurgical Service,277.8427734375,0,0.0,277.84277,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",100,General Surgery Service,24.699901580810547,0,0.0,24.699902,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,967.9657592773438,0,0.0,967.96576,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,3556.40087890625,0,0.0,3556.4009,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,646.007080078125,0,0.0,646.00708,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,502,Gynaecology Service,1178.41064453125,0,0.0,1178.4106,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,502,Gynaecology Service,985.4104614257812,0,0.0,985.41046,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,140,Oral Surgery Service,225.63014221191406,0,0.0,225.63014,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",101,Urology Service,9.7711820602417,0,0.0,9.7711821,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",110,Trauma and Orthopaedic Service,165.78688049316406,0,0.0,165.78688,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,110,Trauma and Orthopaedic Service,1878.7744140625,0,0.0,1878.7744,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,101,Urology Service,882.2177124023438,0,0.0,882.21771,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,100,General Surgery Service,269.0535888671875,0,0.0,269.05359,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN8,SPENCER PRIVATE HOSPITALS LTD,502,Gynaecology Service,405.3996887207031,0,0.0,405.39969,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,100,General Surgery Service,558.4090576171875,0,0.0,558.40906,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,120,Ear Nose and Throat Service,243.5040283203125,0,0.0,243.50403,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,150,Neurosurgical Service,395.0859680175781,0,0.0,395.08597,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,110,Trauma and Orthopaedic Service,4932.37890625,0,0.0,4932.3789,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN8,SPENCER PRIVATE HOSPITALS LTD,100,General Surgery Service,288.47869873046875,0,0.0,288.4787,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN8,SPENCER PRIVATE HOSPITALS LTD,101,Urology Service,87.36933135986328,0,0.0,87.369331,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,502,Gynaecology Service,1536.2435302734375,0,0.0,1536.2435,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,170,Cardiothoracic Surgery Service,10.162452697753906,0,0.0,10.162453,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,160,Plastic Surgery Service,1772.36767578125,0,0.0,1772.3677,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,110,Trauma and Orthopaedic Service,5132.16650390625,0,0.0,5132.1665,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,101,Urology Service,415.61126708984375,0,0.0,415.61127,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,101,Urology Service,2198.355224609375,0,0.0,2198.3552,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RVJ,NORTH BRISTOL NHS TRUST,100,General Surgery Service,265.84246826171875,0,0.0,265.84247,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,502,Gynaecology Service,342.8054504394531,0,0.0,342.80545,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NN8,SPENCER PRIVATE HOSPITALS LTD,110,Trauma and Orthopaedic Service,668.6424560546875,0,0.0,668.64246,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,436.322265625,0,0.0,436.32227,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,3407.9970703125,0,0.0,3407.9971,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,2579.738037109375,0,0.0,2579.738,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,6304.27392578125,0,0.0,6304.2739,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,100,General Surgery Service,385.1595764160156,0,0.0,385.15958,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC1H,STOURSIDE HOSPITAL,101,Urology Service,35.1274528503418,0,0.0,35.127453,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC19,RIVERS HOSPITAL,502,Gynaecology Service,33.61726379394531,0,0.0,33.617264,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT412,DROITWICH SPA HOSPITAL,110,Trauma and Orthopaedic Service,253.07139587402344,0,0.0,253.0714,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC19,RIVERS HOSPITAL,120,Ear Nose and Throat Service,19.054420471191406,0,0.0,19.05442,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC19,RIVERS HOSPITAL,110,Trauma and Orthopaedic Service,312.03216552734375,0,0.0,312.03217,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC19,RIVERS HOSPITAL,101,Urology Service,83.45881652832031,0,0.0,83.458817,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC19,RIVERS HOSPITAL,100,General Surgery Service,153.468017578125,0,0.0,153.46802,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC18,SPRINGFIELD HOSPITAL,502,Gynaecology Service,33.45585250854492,0,0.0,33.455853,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC18,SPRINGFIELD HOSPITAL,120,Ear Nose and Throat Service,42.70347595214844,0,0.0,42.703476,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC18,SPRINGFIELD HOSPITAL,110,Trauma and Orthopaedic Service,319.8746337890625,0,0.0,319.87463,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC18,SPRINGFIELD HOSPITAL,101,Urology Service,112.92581939697266,0,0.0,112.92582,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT412,DROITWICH SPA HOSPITAL,120,Ear Nose and Throat Service,4.5040788650512695,0,0.0,4.5040789,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC17,ROWLEY HALL HOSPITAL,502,Gynaecology Service,48.4291877746582,0,0.0,48.429188,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT412,DROITWICH SPA HOSPITAL,130,Ophthalmology Service,5.486651420593262,0,0.0,5.4866514,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC17,ROWLEY HALL HOSPITAL,110,Trauma and Orthopaedic Service,330.81634521484375,0,0.0,330.81635,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC17,ROWLEY HALL HOSPITAL,101,Urology Service,16.357118606567383,0,0.0,16.357119,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC1H,STOURSIDE HOSPITAL,100,General Surgery Service,87.49755859375,0,0.0,87.497559,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC1H,STOURSIDE HOSPITAL,110,Trauma and Orthopaedic Service,256.4522399902344,0,0.0,256.45224,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC23,WOODLAND HOSPITAL,110,Trauma and Orthopaedic Service,427.50982666015625,0,0.0,427.50983,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NT411,CLEMENTINE CHURCHILL HOSPITAL,502,Gynaecology Service,13.638384819030762,0,0.0,13.638385,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC23,WOODLAND HOSPITAL,100,General Surgery Service,78.97200775146484,0,0.0,78.972008,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC22,WINFIELD HOSPITAL,160,Plastic Surgery Service,5.896495342254639,0,0.0,5.8964953,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC22,WINFIELD HOSPITAL,120,Ear Nose and Throat Service,5.700662612915039,0,0.0,5.7006626,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC22,WINFIELD HOSPITAL,110,Trauma and Orthopaedic Service,204.39646911621094,0,0.0,204.39647,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC22,WINFIELD HOSPITAL,101,Urology Service,7.268033981323242,0,0.0,7.268034,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC21,WEST MIDLANDS HOSPITAL,502,Gynaecology Service,7.315743446350098,0,0.0,7.3157434,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC21,WEST MIDLANDS HOSPITAL,110,Trauma and Orthopaedic Service,105.37491607666016,0,0.0,105.37492,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC21,WEST MIDLANDS HOSPITAL,101,Urology Service,7.325608253479004,0,0.0,7.3256083,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC21,WEST MIDLANDS HOSPITAL,100,General Surgery Service,9.370195388793945,0,0.0,9.3701954,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC20,THE YORKSHIRE CLINIC,502,Gynaecology Service,30.054584503173828,0,0.0,30.054585,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC20,THE YORKSHIRE CLINIC,160,Plastic Surgery Service,49.49320602416992,0,0.0,49.493206,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC20,THE YORKSHIRE CLINIC,110,Trauma and Orthopaedic Service,341.5714111328125,0,0.0,341.57141,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC20,THE YORKSHIRE CLINIC,101,Urology Service,98.9830322265625,0,0.0,98.983032,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC20,THE YORKSHIRE CLINIC,100,General Surgery Service,183.6458282470703,0,0.0,183.64583,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC1H,STOURSIDE HOSPITAL,502,Gynaecology Service,76.19811248779297,0,0.0,76.198112,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC17,ROWLEY HALL HOSPITAL,100,General Surgery Service,32.07190704345703,0,0.0,32.071907,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC16,RENACRES HOSPITAL,120,Ear Nose and Throat Service,11.356895446777344,0,0.0,11.356895,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
median_p50,NVC16,RENACRES HOSPITAL,110,Trauma and Orthopaedic Service,428.7701416015625,0,0.0,428.77014,0.0,0.0,Optimal,5000,0,1013778.3899540901,968774.219290574,45004.170945800004
