"RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","Y60","QT1","TRUST HEADQUARTERS","QUEENS MEDICAL CENTRE","DERBY ROAD","NOTTINGHAM","","NG7 2UH","20060401","","","","","","","0115 924 9924","","","","1","","E","","",""
"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","Y59","S9B9J","TRUST HQ","SWANDEAN","ARUNDEL ROAD","WORTHING","","BN13 3EP","20060401","","","","","","","01903 843000","","","","1","","J","","",""
"RX3","TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST","Y63","QHM","TRUST HEADQUARTERS","WEST PARK HOSPITAL","EDWARD PEASE WAY","DARLINGTON","","DL2 2TS","20060401","","","","","","","01325 552077","","","","1","","A","","",""
"RX4","CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","Y63","QHM","ST NICHOLAS HOSPITAL","JUBILEE ROAD","GOSFORTH","NEWCASTLE UPON TYNE","","NE3 3XT","20060401","","","","","","","0191 246 6800","","","","1","","A","","",""
"RX6","NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Y63","QHM","BERNICIA HOUSE","THE WATERFRONT","GOLDCREST WAY","NEWCASTLE UPON TYNE","","NE15 8NY","20060701","","","","","","","0191 430 2000","","","","1","","A","","",""
"RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","Y62","QOP","LADYBRIDGE HALL","399 CHORLEY NEW ROAD","","BOLTON","","BL1 5DD","20060701","","","","","","","0345 112 0999","","","","1","","B","","",""
"RX8","YORKSHIRE AMBULANCE SERVICE NHS TRUST","Y63","QWO","SPRINGHILL","2 BRINDLEY WAY","WAKEFIELD 41 INDUSTRIAL ESTATE","WAKEFIELD","","WF2 0XQ","20060701","","","","","","","0333 130 0550","","","","1","","D","","",""
"RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","Y60","QT1","1 HORIZON PLACE","MELLORS WAY","NOTTINGHAM BUSINESS PARK","NOTTINGHAM","","NG8 6PY","20060701","","","","","","","0115 884 5000","","","","1","","E","","",""
"RXA","CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST","Y62","QYG","TRUST HEADQUARTERS REDESMERE","THE COUNTESS OF CHESTER HEALTH PARK","LIVERPOOL ROAD","CHESTER","","CH2 1BQ","20020401","","","","","","","01244 397397","","","","1","","B","","",""
"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","Y59","S9B9J","ST ANNES HOUSE","729 THE RIDGE","","ST. LEONARDS-ON-SEA","","TN37 7PT","20020401","","","","","","","01424 755255","","","","1","","J","","",""
"RXD","EAST SUSSEX COUNTY HEALTHCARE NHS TRUST","Y59","S9B9J","BOWHILL, MANAGEMENT HEADQUARTERS","THE DRIVE","HELLINGLY","HAILSHAM","","BN27 4EP","20020401","20060331","","","","","","01323 440022","","","","1","","J","","",""
"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","Y63","QF7","WOODFIELD HOUSE","TICKHILL ROAD","","DONCASTER","","DN4 8QN","20040401","","","","","","","01302 796000","","","","1","","D","","",""
"RXF","MID YORKSHIRE TEACHING NHS TRUST","Y63","QWO","PINDERFIELDS HOSPITAL","ABERFORD ROAD","","WAKEFIELD","","WF1 4DG","20020401","","","","","","","01924 541000","","","","1","","D","","",""
"RXG","SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST","Y63","QWO","TRUST HEADQUARTERS","FIELDHEAD HOSPITAL","OUCHTHORPE LANE","WAKEFIELD","","WF1 3SP","20020401","","","","","","","01924 316000","","","","1","","D","","",""
"RXH","BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST","Y59","S9B9J","ROYAL SUSSEX COUNTY HOSPITAL","EASTERN ROAD","","BRIGHTON","","BN2 5BE","20020401","20210331","","","","","","01273 696955","","","","1","","J","","",""
"RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","Y60","QUA","MIDLAND METROPOLITAN UNIVERSITY HOS","GROVE LANE","","SMETHWICK","","B66 2QT","20020401","","","","","","","0121 553 1831","","","","1","","F","","",""
"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","Y62","QE1","VICTORIA HOSPITAL","WHINNEY HEYS ROAD","","BLACKPOOL","","FY3 8NR","20020401","","","","","","","01253 300000","","","","1","","B","","",""
"RXM","DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST","Y60","QJ2","TRUST HEADQUARTERS","KINGSWAY HOSPITAL","KINGSWAY","DERBY","","DE22 3LZ","20020401","","","","","","","01332 623700","","","","1","","E","","",""
"RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","Y62","QE1","ROYAL PRESTON HOSPITAL","SHAROE GREEN LANE","FULWOOD","PRESTON","","PR2 9HT","20020801","","","","","","","01772 716565","","","","1","","B","","",""
"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","Y63","QHM","DARLINGTON MEMORIAL HOSPITAL","HOLLYHURST ROAD","","DARLINGTON","","DL3 6HX","20021001","","","","","","","01325 380100","","","","1","","A","","",""
"RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST","Y59","S0E4D","AMERSHAM HOSPITAL","WHIELDEN STREET","","AMERSHAM","","HP7 0JD","20030401","","","","","","","01494 434411","","","","1","","J","","",""
"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","Y62","QE1","ROYAL BLACKBURN HOSPITAL","HASLINGDEN ROAD","","BLACKBURN","","BB2 3HH","20030401","","","","","","","01282 425071","","","","1","","B","","",""
"RXT","BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST","Y60","QHL","THE UFFCULME CENTRE","52 QUEENSBRIDGE ROAD","MOSELEY","BIRMINGHAM","","B13 8QY","20030401","","","","","","","0121 301 0000","","","","1","","F","","",""
"RXV","GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST","Y62","QOP","PRESTWICH HOSPITAL","BURY NEW ROAD","PRESTWICH","MANCHESTER","","M25 3BL","20030401","","","","","","","0161 773 9121","","","","1","","B","","",""
"RXW","THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST","Y60","QOC","MYTTON OAK ROAD","","","SHREWSBURY","","SY3 8XQ","20031001","","","","","","","01743 261000","","","","1","","F","","",""
"RXX","SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST","Y59","S9B9J","18 MOLE BUSINESS PARK","RANDALLS ROAD","","LEATHERHEAD","","KT22 7AD","20050401","","","","","","","0300 5555 222","","","","1","","J","","",""
"RXY","KENT AND MEDWAY MENTAL HEALTH NHS TRUST","Y59","QKS","FARM VILLA","HERMITAGE LANE","","MAIDSTONE","","ME16 9PH","20060401","","","","","","","01622 724100","","","","1","","J","","",""
"RY1","LIVERPOOL COMMUNITY HEALTH NHS TRUST","Y62","QYG","2 ENTERPRISE WAY","","","LIVERPOOL","","L13 1FB","20101101","20180331","","","","","","","","","","1","","B","","",""
"RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST","Y62","QYG","89 DEWHURST ROAD","BIRCHWOOD","","WARRINGTON","","WA3 7PG","20101101","20260331","","","","","","0844 264 3614","","","","1","","B","","",""
"RY3","EAST OF ENGLAND COMMUNITY HEALTH AND CARE NHS TRUST","Y61","T6Y0W","NORWICH COMMUNITY HOSPITAL","BOWTHORPE ROAD","","NORWICH","","NR2 3TU","20101101","","","","","","","01603 697381","","","","1","","G","","",""
"RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","Y61","S1Y5D","UNIT 1A HOWARD COURT","14 TEWIN ROAD","","WELWYN GARDEN CITY","","AL7 1BW","20101101","","","","","","","01707 388 000","","","","1","","G","","",""
"RY5","LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST","Y60","QJM","BEECH HOUSE","WITHAM PARK","WATERSIDE SOUTH","LINCOLN","","LN5 7JH","20110401","","","","","","","01522 308686","","","","1","","E","","",""
"RY6","LEEDS COMMUNITY HEALTHCARE NHS TRUST","Y63","QWO","3 WHITE ROSE OFFICE PARK","MILLSHAW PARK LANE","","LEEDS","","LS11 0DL","20110401","","","","","","","0113 220 8500","","","","1","","D","","",""
"RY7","WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST","Y62","QYG","DERBY ROAD","","","BIRKENHEAD","","CH42 0LQ","20110401","","","","","","","0151 514 2888","","","","1","","B","","",""
"RY8","DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST","Y60","QJ2","TRUST HQ, ASH GREEN DISABILITY CTR","ASHGATE ROAD","ASHGATE","CHESTERFIELD","","S42 7JE","20110401","","","","","","","01246 565000","","","","1","","E","","",""
"RY9","HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST","Y56","QWE","THAMES HOUSE","180-194 HIGH STREET","","TEDDINGTON","","TW11 8HU","20110401","20241031","","","","","","020 8973 3000","","","","1","","H","","",""
"RYA","WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST","Y60","QUA","MILLENNIUM POINT","WATERFRONT BUSINESS PARK","DUDLEY ROAD","BRIERLEY HILL","","DY5 1LX","20060701","","","","","","","01384 215555","","","","1","","F","","",""
"RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","Y61","S1Y5D","UNIT 3","WHITING WAY","MELBOURN","ROYSTON","","SG8 6NA","20060701","","","","","","","0345 601 3733","","","","1","","G","","",""
"RYD","SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Y59","S9B9J","TRUST HEADQUARTERS","NEXUS HOUSE","4 GATWICK ROAD","CRAWLEY","","RH10 9BG","20060701","","","","","","","0300 123 0999","","","","1","","J","","",""
"RYE","SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST","Y59","S0E4D","7-8 TALISMAN BUSINESS CENTRE","TALISMAN ROAD","","BICESTER","","OX26 6HR","20060701","","","","","","","01869 365000","","","","1","","J","","",""
"RYF","SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST","Y58","QJK","ABBEY COURT","EAGLE WAY","SOWTON INDUSTRIAL ESTATE","EXETER","","EX2 7HY","20060701","","","","","","","0300 369 0130","","","","1","","K","","",""
"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST","Y60","QWU","WAYSIDE HOUSE","WILSONS LANE","","COVENTRY","","CV6 6NY","20061001","","","","","","","024 7636 2100","","","","1","","F","","",""
"RYH","NHS DIRECT NHS TRUST","Y56","QMF","120 LEMAN STREET","","","LONDON","","E1 8EU","20070401","20140331","","","","","","0845 4647","","","","1","","H","","",""
"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","Y56","Z9B2Z","THE BAYS","ST MARYS HOSPITAL","SOUTH WHARF ROAD","LONDON","","W2 1BL","20071001","","","","","","","020 3311 3311","","","","1","","H","","",""
"RYK","DUDLEY INTEGRATED HEALTH AND CARE NHS TRUST","Y60","QUA","VENTURE WAY","","","BRIERLEY HILL","","DY5 1RU","20081001","20240930","","","","","","01922 607 000","","","","1","","F","","",""
"RYQ","SOUTH LONDON HEALTHCARE NHS TRUST","Y56","QKK","QUEEN MARY'S HOSPITAL","FROGNAL AVENUE","","SIDCUP","","DA14 6LT","20090401","20130930","","","","","","","","","","1","","H","","",""
"RYR","UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST","Y59","S9B9J","WORTHING HOSPITAL","LYNDHURST ROAD","","WORTHING","","BN11 2DH","20090401","","","","","","","01903 205111","","","","1","","J","","",""
"RYT","PUBLIC HEALTH WALES NHS TRUST","","","2 CAPITAL QUARTER","TYNDALL STREET","","CARDIFF","","CF10 4BZ","20091001","","","","","","","","","","","1","","W","","",""
"RYV","CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST","Y61","S1Y5D","UNIT 7-8","MEADOW PARK","MEADOW LANE","ST. IVES","","PE27 4LG","20100401","20260331","","","","","","0300 555 6655","","","","1","","G","","",""
"RYW","BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST","Y60","QHL","3 PRIESTLEY WHARF","HOLT STREET","BIRMINGHAM SCIENCE PARK, ASTON","BIRMINGHAM","","B7 4BN","20101101","","","","","","","0121 466 6000","","","","1","","F","","",""
"RYX","CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST","Y56","Z9B2Z","GROUND FLOOR","15 MARYLEBONE ROAD","","LONDON","","NW1 5JD","20101101","","","","","","","020 7798 1300","","","","1","","H","","",""
"RYY","KENT COMMUNITY HEALTH NHS FOUNDATION TRUST","Y59","QKS","TRINITY HOUSE","110-120 EUREKA PARK","EUREKA BUSINESS PARK","ASHFORD","","TN25 4AZ","20101101","","","","","","","01622 211900","","","","1","","J","","",""
